"country_code","month","day","relative_active_users"
country5,6,23,0.00064666616517575705
country55,1,22,0.000027269055158013851356
country66,6,7,0.00699451264803055287
country199,5,21,0.000003895579308287693051
country176,4,18,0.00165367341636812570
country172,3,16,0.000017530106887294618729
country89,5,12,0.000001947789654143846525
country117,6,9,0.000001947789654143846525
country5,4,21,0.00066809185137133936
country33,6,5,0.00341447526371416296
country12,3,12,0.00014024085509835695
country107,3,12,0.00211724735405436117
country112,4,12,0.00027463834123428236
country96,3,10,0.000003895579308287693051
country51,2,2,0.00439421345974851776
country51,5,27,0.00432993640116177083
country223,1,2,0.00235292990220576660
country104,6,28,0.00412347069782252309
country87,5,29,0.000017530106887294618729
country107,5,15,0.00143746876475815874
country209,2,17,0.02012261491696007845
country208,3,9,0.00040708803771606392
country41,2,6,0.000001947789654143846525
country2,5,16,0.06982046794244032255
country31,5,4,0.00011297179994034310
country4,6,19,0.000013634527579006925678
country50,2,16,0.00014608422406078849
country159,5,17,0.01418575205112963424
country138,3,24,0.00011297179994034310
country116,2,26,0.000011686737924863079152
country146,6,23,0.000042851372391164623559
country71,6,14,0.00516748595244362483
country203,4,9,0.000005843368962431539576
country179,4,9,0.00012076295855691848
country109,4,12,0.01494344222659159054
country115,6,10,0.000015582317233150772203
country27,2,4,0.000003895579308287693051
country55,6,26,0.000027269055158013851356
country74,5,21,0.00148421571645761105
country14,3,7,0.00101479840980894404
country68,2,29,0.000070120427549178474914
country45,6,6,0.00937081602608604563
country23,6,27,0.01082191931842321130
country51,5,8,0.00451497641830543625
country65,3,6,0.000005843368962431539576
country222,3,23,0.000005843368962431539576
country22,5,6,0.000056485899970171549236
country122,3,2,0.000052590320661883856186
country47,2,1,0.00013439748613592541
country176,2,15,0.00185429575074494189
country13,6,9,0.000009738948270719232627
country124,5,12,0.00455198442173416933
country45,1,1,0.00865792501266939781
country157,5,6,0.00035839329636246776
country186,3,6,0.000001947789654143846525
country122,1,7,0.000077911586165753861016
country165,6,1,0.000001947789654143846525
country114,1,7,0.000001947789654143846525
country110,1,6,0.000062329268932603088813
country190,6,24,0.000003895579308287693051
country167,6,14,0.000027269055158013851356
country11,5,13,0.01092709995974697901
country82,3,2,0.000013634527579006925678
country185,4,17,0.00558236514877626414
country149,4,10,0.00010712843097791156
country225,5,19,0.00015192759302322003
country74,6,27,0.00143357318544987104
country39,2,3,0.00099532051326750557
country36,3,25,0.000019477896541438465254
country25,1,28,0.000005843368962431539576
country111,5,14,0.00039734908944534469
country136,2,20,0.00023178696884311774
country191,6,13,0.000013634527579006925678
country44,4,14,0.00031359413431715929
country14,3,12,0.00104011967531281404
country54,3,23,0.000019477896541438465254
country33,1,5,0.00357029843604567068
country217,3,3,0.00560768641428013415
country179,1,27,0.00010518064132376771
country135,4,21,0.000048694741353596163135
country77,5,13,0.00029801181708400852
country113,5,2,0.00187572143694052420
country107,1,13,0.00149979803369076182
country95,2,25,0.000017530106887294618729
country48,6,23,0.000046746951699452316609
country10,5,22,0.000001947789654143846525
country147,2,26,0.00018504001714366542
country207,5,6,0.01488111295765898745
country220,4,17,0.000005843368962431539576
country37,5,30,0.00015582317233150772
country232,4,24,0.000011686737924863079152
country104,1,9,0.00456951452862146395
country138,6,6,0.00013244969648178156
country140,1,4,0.000001947789654143846525
country230,6,19,0.000001947789654143846525
country194,1,15,0.00567975463148345647
country49,4,17,0.000074016006857466167965
country115,1,17,0.000013634527579006925678
country215,6,19,0.000044799162045308470084
country27,1,7,0.000001947789654143846525
country13,5,18,0.000009738948270719232627
country43,2,7,0.00901631830903186557
country145,4,23,0.00028437728950500159
country145,4,20,0.00020646570333924773
country34,1,20,0.000001947789654143846525
country55,2,6,0.000017530106887294618729
country140,4,3,0.000001947789654143846525
country77,3,26,0.00040903582737020777
country130,5,21,0.000050642531007740009660
country87,2,18,0.000019477896541438465254
country164,5,22,0.00374365171526447302
country191,4,24,0.000009738948270719232627
country217,5,10,0.00569533694871660724
country25,5,17,0.000003895579308287693051
country204,1,14,0.000005843368962431539576
country140,6,23,0.000001947789654143846525
country36,4,22,0.000009738948270719232627
country14,5,5,0.00080443712716140861
country218,6,16,0.000068172637895034628389
country26,1,22,0.000009738948270719232627
country2,1,11,0.07153257504843276365
country146,6,9,0.000037008003428733083982
country88,3,6,0.000001947789654143846525
country51,5,23,0.00455393221138831318
country67,3,17,0.000011686737924863079152
country168,1,31,0.00280871268127542669
country186,3,18,0.000001947789654143846525
country183,1,17,0.00025905602400113159
country114,4,9,0.000003895579308287693051
country145,5,17,0.00025710823434698774
country125,5,20,0.000009738948270719232627
country166,6,12,0.00021620465160996696
country126,1,7,0.00051032088938568779
country45,1,9,0.00912929010897220866
country14,3,17,0.00092714787537247095
country1,5,3,0.000001947789654143846525
country189,5,6,0.000011686737924863079152
country54,6,30,0.000011686737924863079152
country167,5,30,0.000025321265503870004830
country140,3,24,0.000003895579308287693051
country85,1,26,0.00496296803875852095
country46,4,10,0.00026489939296356313
country111,1,7,0.00044214825149065316
country169,2,27,0.00370859150148988378
country179,3,16,0.00011686737924863079
country101,1,30,0.00037008003428733084
country36,5,2,0.000009738948270719232627
country103,5,5,0.00073626448926637399
country43,3,20,0.00894814567113683094
country206,2,8,0.01356635494111189105
country98,2,29,0.00010907622063205541
country211,6,5,0.00406503700819820770
country212,4,27,0.000013634527579006925678
country58,6,18,0.000054538110316027702711
country141,2,11,0.03089973507333798128
country126,5,10,0.00042461814460335854
country156,4,12,0.000013634527579006925678
country60,3,15,0.00216399430575381349
country208,5,24,0.00038176677221219392
country96,4,13,0.000003895579308287693051
country73,6,16,0.000033112424120445390932
country186,3,21,0.000001947789654143846525
country112,1,17,0.00039345351013705700
country156,5,8,0.000017530106887294618729
country57,4,11,0.00232760863670189660
country181,3,6,0.00054343331350613318
country31,2,20,0.00014413643440664464
country110,6,18,0.000097389482707192326270
country152,4,16,0.000019477896541438465254
country158,3,3,0.000005843368962431539576
country74,1,22,0.00154654498539021414
country87,4,3,0.000015582317233150772203
country28,3,30,0.00085507965816914862
country3,1,21,0.00363652328428656146
country37,2,7,0.00017530106887294619
country24,1,17,0.000001947789654143846525
country147,6,15,0.00019088338610609696
country172,2,8,0.000021425686195582311779
country206,3,10,0.01453830197852967047
country20,3,29,0.01654647311195197623
country168,6,10,0.00274833120199696745
country209,6,12,0.01941946285181414986
country109,2,28,0.02055307643052586854
country170,4,28,0.00028437728950500159
country151,1,17,0.000040903582737020777033
country187,4,8,0.000001947789654143846525
country111,3,15,0.00045383498941551624
country66,3,29,0.00666533619648024281
country190,3,3,0.000005843368962431539576
country140,3,22,0.000003895579308287693051
country194,3,13,0.00589985486240171113
country132,3,12,0.000003895579308287693051
country150,5,26,0.000001947789654143846525
country227,5,14,0.00012855411717349387
country23,6,20,0.01190294257647304612
country126,5,11,0.00044993941010722855
country125,3,29,0.000009738948270719232627
country201,3,7,0.000005843368962431539576
country197,3,4,0.000050642531007740009660
country211,5,31,0.00365210560151971224
country69,2,16,0.000070120427549178474914
country158,2,1,0.000001947789654143846525
country102,4,24,0.00021620465160996696
country42,1,19,0.00050837309973154394
country136,6,3,0.00015971875163979542
country28,6,25,0.00110050115459127329
country216,5,26,0.000013634527579006925678
country26,5,29,0.000017530106887294618729
country49,2,3,0.000072068217203322321440
country202,6,30,0.000001947789654143846525
country209,5,15,0.01981096857229706301
country50,2,15,0.00016361433094808311
country84,3,9,0.000001947789654143846525
country225,4,28,0.00017919664818123388
country151,6,26,0.000029216844812157697881
country143,4,13,0.000003895579308287693051
country101,4,19,0.00027463834123428236
country78,1,26,0.00015582317233150772
country141,1,25,0.03187168211075576070
country16,6,9,0.00357614180500810222
country129,2,19,0.000013634527579006925678
country100,6,1,0.00010323285166962387
country225,5,28,0.00012660632751935002
country199,1,7,0.000009738948270719232627
country51,4,13,0.00425007702534187312
country6,5,19,0.00276586130888426207
country206,1,19,0.01463569146123686279
country140,2,13,0.000001947789654143846525
country54,4,11,0.000021425686195582311779
country51,2,7,0.00514995584555633021
country27,4,25,0.000001947789654143846525
country35,3,4,0.00077327249269510707
country55,5,22,0.000011686737924863079152
country42,2,24,0.00047720846526524240
country68,3,2,0.000064277058586746935338
country167,4,21,0.000035060213774589237457
country103,2,27,0.00083754955128185401
country122,6,27,0.000060381479278459242287
country103,3,4,0.00077132470304096322
country114,5,2,0.000001947789654143846525
country179,1,7,0.00012271074821106233
country135,2,6,0.000054538110316027702711
country87,4,14,0.000013634527579006925678
country71,4,11,0.00548887124537735951
country145,5,7,0.00026684718261770697
country221,4,26,0.000015582317233150772203
country29,5,18,0.000005843368962431539576
country143,3,9,0.000001947789654143846525
country171,2,12,0.000007791158616575386102
country204,3,1,0.000009738948270719232627
country44,1,5,0.00043825267218236547
country131,5,29,0.000007791158616575386102
country106,6,17,0.000062329268932603088813
country4,4,19,0.000021425686195582311779
country50,1,12,0.00016556212060222695
country146,2,14,0.000052590320661883856186
country12,3,24,0.00013829306544421310
country116,6,4,0.000015582317233150772203
country173,4,15,0.00016556212060222695
country215,4,28,0.000033112424120445390932
country172,1,10,0.000007791158616575386102
country45,4,25,0.01065051382885855280
country170,5,21,0.00030775076535472775
country30,2,24,0.00046357393768623547
country68,4,24,0.000072068217203322321440
country129,1,22,0.000017530106887294618729
country59,5,22,0.000025321265503870004830
country83,4,30,0.00104401525462110174
country172,1,28,0.000017530106887294618729
country53,1,15,0.00012855411717349387
country49,4,20,0.000091546113744760786694
country232,3,29,0.000011686737924863079152
country211,5,17,0.00350796916711306759
country153,2,29,0.00207634377131734040
country223,4,10,0.00274443562268867975
country9,6,6,0.00137903507513384334
country188,1,4,0.000001947789654143846525
country83,3,28,0.00122905527176476716
country203,6,4,0.000005843368962431539576
country95,2,18,0.000021425686195582311779
country154,6,13,0.000005843368962431539576
country210,2,20,0.000040903582737020777033
country106,2,15,0.000079859375819897707541
country141,1,24,0.03451483267142896043
country95,5,15,0.000011686737924863079152
country9,3,14,0.00141604307856257642
country231,2,15,0.000021425686195582311779
country79,5,23,0.00014997980336907618
country124,4,6,0.00480909265608115707
country107,2,4,0.00172963721287973571
country183,2,6,0.00025321265503870005
country227,2,15,0.00022594359988068620
country20,2,18,0.01702368157721721863
country129,2,24,0.000015582317233150772203
country36,6,3,0.000005843368962431539576
country144,6,5,0.00158744856812723492
country79,1,13,0.00012271074821106233
country231,5,18,0.000015582317233150772203
country154,1,20,0.000003895579308287693051
country202,3,26,0.000001947789654143846525
country4,6,20,0.000017530106887294618729
country42,6,1,0.00032528087224202237
country22,4,20,0.000058433689624315395762
country64,6,16,0.000050642531007740009660
country51,2,9,0.00476429349403584860
country64,3,13,0.000062329268932603088813
country14,3,20,0.00107128430977911559
country19,5,9,0.000011686737924863079152
country231,4,6,0.000017530106887294618729
country154,1,30,0.000001947789654143846525
country41,4,18,0.000001947789654143846525
country206,5,9,0.01143547305947852295
country53,2,3,0.00010518064132376771
country18,1,29,0.00772882934764278301
country177,1,16,0.00259445581931960357
country203,2,11,0.000003895579308287693051
country229,1,24,0.00015192759302322003
country59,3,7,0.000013634527579006925678
country149,2,20,0.00014024085509835695
country91,1,30,0.000029216844812157697881
country44,4,13,0.00029801181708400852
country77,4,7,0.00034670655843760468
country65,5,23,0.000011686737924863079152
